text,label
The institute has traditionally offered courses In particular aspects of linguistics which are not readily available to students and faculty on their home campuses . they do not assign semantically equivalent sentences the same semantic representation,0
The secondary tags are not predicate-specific in the sense that they are not required by this particular predicate and they are not selective with regard to the predicate they can occur with . complicating the feature space,0
"Table 2 gives a breakdown of the average number of annotations for each of the target pairs in the master set . various metrics may be highly correlated with one another , and provide redundant information on performance",0
"These choices determine how information flows from one history representation to another , and thus determines the inductive bias of the system . the sparsity issue",0
"Besides the fact that the current COPA is not resolving any event coreferences , our in-house mention detector performs weakly in extracting date mentions too . the non-contiguous elements in a verbchain are assigned into a single node while the subject in between belongs to its own node",0
Sections 5 and 6 report experiments and results . frequently two semantically similar senses are distant in the WordNet hierarchy,0
"The average length of sentences is about 70 characters , which is a compromise to the writing style of the students . when we do this we actually increase the lexical sparsity",0
Thus probabilistic modeling of any data structures is possible when they are represented by feature forests . unobserved co-occurrences of words in the training corpus,0
This particular ordering of theories is based on the ordering of meanings of the corresponding words in dictionaries -LRB- derived and less frequent meanings have lower priority -RRB- . the word form of an unknown word often contains useful information that is not available in the present setup,0
"First , instead of weighing all edits equally , each unique edit has a probability associated with it . very conservative approaches to exact and partial string matches overgenerate badly",0
The hearer presupposes that the event e actually took place at some time in the past . the increase of its size with the increase of the text or the n-gram length,0
Content determination in the systems examined basically performs two functions : Deep content determination : Determine what information should be communicated to the hearer . the metric used to measure the similarity between strings ( n-gram overlap ) is only a crude approximation of an ideal semantic similarity metric,0
The Fmeasure suggests that category terms better capture the semantics of an article when compared to the text of the article . This bias towards outliers,0
Kinetic verbs allow easy transfer of action from subject to object . they capture associations when the CH and SV occur in close textual distance,0
"Crucially , the nested property of projective structures allows edge expectations to be computed in O -LRB- n3 -RRB- from the inside-outside values . an explosion of syntactic parses in natural language systems",0
fied by a name and a series of up to 9 numbers that indicate where in the thesaurus it appears . limited data,0
We also include several baselines that have access to the same training data as our system . not being able to take into account the influence of a wider linguistic environment,0
"Where Mellish uses the two-stage parsing process to complete malformed parses , we use it to diagnose unknown lexical items . tying",0
"Unsupervised constituency parsing is also an active research area . each request involves the overhead of starting a new Prolog process , and a consequently inflated response time , as well as complex arrangements to maintain dialogue state information",0
We compute edit-probability between the graphemes of si and ti . feature sparseness,0
Both rule-based and statistical stemmers have been developed for a variety of languages . unknown words,0
"Solomon 's approach -LRB- Solomon , 1991 -RRB- uses unannotated corpora , to build lexicons for simple CG . KB annotations are currently present only if there is a YAGO means relation between the mention string and the correct entity",0
Based on this information inter-chunk dependencies are computed using a special purpose parser which is sensitive to the type of chunks . the individuals’ propensity of alignment is only characterized using a proportion of lexical elements,0
This result further demonstrates the importance of obtaining an accurate lexicon in unsupervised training . it is not obvious that we have learned particularly useful clues about what differentiates the English written by authors with different native languages,0
"However , CART 's step-wise treatment of variables , optimization heuristics , and dependency on binary splits obscure the possible relationships that exist among the various factors . it does not take into account the semantic similarities between the words that are combined in the CDSM models",0
We divide key/response entity pairs into four categories : existence of nonadaptive sentences that may be inappropriate in some of the scenes,0
"The parsing accuracy for parsing word lattices was not directly evaluated as we did not have annotated parse trees for comparison . even by the end of the book , neither Prolog nor parsing has been covered in depth",0
"catenation of all and thatis some concatenation of all , holds whenever there exists an index such that the following two conditions are satisfied : there is a margin of error in the parallel segment identification and alignment",0
"These three criteria are based on the output of an MT system , that is , how well the MT system can translate portions . the low coverage of the lexicon",0
"To keep the construction 's original structure , the form pole can be modeled with the help of the realized-by property4 while the meaning pole is built via the edns : expresses property . the feature set , even with feature selection , may fit the labeled source data well but not the target data because the target data has no labels to be used in feature selection",0
"Furthermore , integrating the knowledge about multi-word expressions into the word alignment models is another future direction for this work . the system does not take into account constraints from mentions outside of the ( mention , antecedent ) pairs",0
"The rest of the preprocessing procedure was applied to all the datasets mentioned above , both parallel and monolingual . the parsing process might slow down the system significantly",0
In this paper we leverage the existing linear model -LRB- Equation 2 -RRB- to bring source-side context into phrase-based MT in a way that is robust to data sparseness . it gives poor results when the number of clusters is different from the real number of valid classes,0
"A second run of K2 checks the following phrase , d'importation , which is rejected by those criteria identifying this phrase as a compound in NOMAL . these proposed tools rely on resources of limited coverage , such as dictionaries , thesauri , or manually constructed databases to generate the candidates",0
"As mentioned in section 6.2 , many positive changes introduced by the LM pipeline are not fully realized under the LM or Joint -LRB- NNS -RRB- experiments . only five predefined realisations of REs were used to elicit object descriptions from the participants",0
"Building paraphrase typologies from different perspectives -LRB- e.g. , linguistics analysis and discourse analysis -RRB- has been an active research area for a number of years now -LRB- Vila et al. , 2011 -RRB- . all existing systems can be used for analysis but not for generation",0
"During his career , Philippe Blache has focused on Natural Language Processing and Formal Linguistics , with a special interest in spoken language analysis . OSN data come with no annotations , and it would be impossible to manually annotate the data for a quantitative analysis of self-disclosure",0
"Statistics of the parallel sets and their repetition rate on both sides are reported in Table 1 . This polarity , and the wide gap it exposes between positions",0
"Moving in as a T. police force , being seen by everybody as a increasing the number of features , which can make MERT less stable ( Foster and Kuhn , 2009 )",0
"'' The police has arrived at the scene and is thoroughly investigating the cause of the accident . '' Overall , pruning works less effectively for nouns than for verbs . it may bring extra noises into our system",0
The translation literature also shows that translation requires non-isomorphic transformation from the source to the target . the sentences are artificially constructed for the LSAT and GRE tests,0
"For lemma and POS annotation , we can calculate basic agreement statistics , as there is one annotation for each token . the sensitivity of this method to the set of initial seeds ( Pantel et al. , 2009 )",0
The main ideas of the three-level semantics can be stated as follows : they make little or no direct use of syntactic information,0
"This has been a workable assumption for telephone-based systems , and a useful one for many single-purpose applications . discarding much of the information present in the soft labeling",0
"In examples 1 , 2 and 3 above ` bought ' is a transitive verb , but without knowledge of traces example 2 in training data will contribute to the probability of ` bought ' being an intransitive verb . a large parameter space",0
"A similar approach is also developed in there has been little consistency in the field in the use of cross-validation , the number of L1s , and which L1s are used",0
"Significant differences between results -- computed using the approximate randomization test -LRB- Pad NNP o , 2006 -RRB- -- are given in Table 3 . the fact that different spellings of a word are linked to the same index",0
"low-bandwidth , low-quality VoIP channel -RRB- , from a language modelling perspective -LRB- e.g. . the corpus is not publicly available yet",0
"Accuracy is used as an evaluation metric and is defined as the fraction of number of correctly identified SO words . there is no obvious way of showing how new schemas might be developed , or how existing ones might be modified",0
A basic conceptual system is assumed to exist before the SLA process starts . the present framework can handle only one anchor point ( the question term ) in the candidate answer sentence,0
"We used two well-known benchmark data collections for text classification , the Reuters-21578 collection 3 and the 20 Newsgroup collection 4 . the low number of paraphrases",0
He applied this algorithm to bigram model training from untagged Japanese text for new word extraction . a grammar may need a large number of categories and rules,0
"When our system takes the verb action , it uses its verb prediction to update the translation using the prediction , by placing it at the end of the source sentence . the parse trees of original and compressed sentences sometimes do not correspond",0
"CO , CI , 70 for conjunctions in general , in the ICE , Brown and Eindhoven tagsets respectively -RRB- , there seems to be some consensus as to the kind of information one wants to encode or tag . relying on text-based paraphrases",0
"Note that the thread passes through some or all of the nodes , but need not follow the edges of the DAG . such techniques cannot be extended with semantically analyzed structures for target identification",0
We also provide users with a way to create a user defined list of stopwords . the length of sentences,0
"politics , economy , medicine -RRB- or a latent cluster in a topic model . Fong 's approach does not extend to the VIA-reading ( in Jackendoff 's terminology ) of sentences like Example ( 3 )",0
Each rule now has the form3 : the probability distribution over dialogue acts is prone to distortion depending on the portion of NoMove in the training data,0
"These partially lexicalized rules fit the pattern -LRB- 5 = w X1 , T = X1 w -RRB- and handle cases of lexicalized binary reordering between French and English . combinatorial explosion",0
Slot grammar is a unification-based dependency grammar -LRB- cf. the greedy parsing strategy may lead to error propagation,0
"If `` stake '' can be interpreted to mean something as vague as ` Stake as any kind of investment in any enterprise ' then the answer is yes . the criterion for selecting patterns , precision , is not the only issue for a pattern to be effective",0
"For all experiments , we trained and tested on the Penn treebank -LRB- PTB -RRB- -LRB- Marcus et al. , 1993 -RRB- . its strict incrementality",0
We also believe that the annotated data can be useful for research into domain adaptation and semi-supervised learning . it does not provide a mechanism for inserting the omitted short vowels in Arabic names,0
"The representation of concepts in space contains an assignment of weights to the domains or dimensions , in order to distinguish between similar concepts -LRB- Gardenfors , 2004 -RRB- . a very small , and likely biased , subset of the policy sections is considered",0
avgwords is the average number of words for all articles . longer definitions are prefered over short ones,0
"Let F * = -LCB- f1 , ... , fm -RCB- be m existing ranking functions . if only existential quantifiers are used then some objects are unidentifiable ( i.e. , it is not possible to distinguish them uniquely )",0
"In this article , we present the first broad-coverage probabilistic parser for PLTAG , a variant of TAG that supports all three requirements . the softmax normalization would be very costly for large vocabularies",0
"We propose extending the lattice-based approach to jointly perform lexical normalization , word segmentation , and POS tagging . it tends to be costly in terms of time and bandwidth",0
"The queries used for system development and threshold tuning were created by the authors , while queries based on the set of event types in the ACE extraction evaluations were used for testing . the actual lexical information gets lost in favor of marking IGs , preventing the potential usage of that information in deciding on inter-word dependencies",0
This approach has however never been applied to large scale term extraction because it is based on a full semantic analysis of sentences . the complexity in syntactic processing is coupled with semantic parsing and makes the latter even harder,0
Brill and Resnik -LRB- 1994 -RRB- use Brill 's transformation-based algorithm along with simple counts within a lexical hierarchy in order to generalize over individual words . the exponential relationship between the number of possible paraphrases of a summary of a set of facts and the number of facts in that set,0
Executing a rule consequent can involve the assertion or retraction of facts to/from the KB . its cost : associating concept tags with a dialogue transcription is already a tedious task and its complexity is largely increased by the requirement for a precise delimitation of the support ( lexical segment ) corresponding to each tag,0
"Building on Alves and Gongalves -LRB- forthcoming -RRB- , we decided to count conceptual encodings as the sums of -LSB- l + p -RSB- because each instance of -LSB- p -RSB- includes at least one instance of conceptual encoding . semantically isolated senses ( identified as neighbors )",0
"Here we see that BLEU scores increase rapidly with small amounts of data , but they taper off and flatten at much larger amounts . they are designed to find only full sentences",0
"Such evaluation is complicated by cases where the distributions under comparison have different supports , i.e. 38 % of the slots that were identified are considered by the human judges to be too general",0
We rather use the ubuntu-users email archive11 as our primary corpus . the limited scope of the similarity function,0
"This could be the reason why the baseline selects the word `` was '' instead of `` is '' . the identification of mentions is subject to errors , and thus suffers a lower precision compared to hashtag matching",0
"By these prefixation , the root is reduplicated as given below : the independence between many choices can not be fully exploited",0
"Before identifying all possible noun phrases for testing , the search space of all documents in a large text database will have to be efficiently narrowed down first . the n-gram simulations only use a window of n moves in the dialogue history",0
"The IBM Embedded Via Voice -LRB- EVV -RRB- -LRB- Sicconi et al. , 2009 -RRB- -LRB- Beran et al. , 2004 -RRB- ASR engine provides this functionality and is used in this system . the time required to load and watch the videos",0
"Only if this combination can occur with minimal , or no , configuration , can the tools be said to be interoperable . even though several Slavic languages have the same property as Czech , the ambiguity is not preserved",0
"However , this assumption is not ideal for modeling abbreviations . consuming very large parameter spaces",0
Equation 3 ensures that A is nonnegative . such probabilities could not be estimated directly from the data due to data sparseness,0
We use the preposition de to link genus term and other potential terms due to its importance to produce lexical relations of our interest . a deviation between two scanpaths in one fixation leads to an increase of the dissimilarity of 1 irrespective of whether the deviation is spatially large or small,0
"In turn , there is a loss of independence from linguistic knowledge , when compared to shallower approaches . its apparent inadequacy in dealing with the sparse data problem",0
"tactic , lexical , as well as semantic levels . we only get to see a small subset of the examples that the experimenter has collected and our view is controlled by the opinions of an analyst , who typically was not a participant to the conversation and who might not even have been present at the time",0
"For the other categories , we used rules to heuristically determine the head , as is standard practice for the Penn Treebank . matching syntactic analysis can not always guarantee a good translation",0
"This paper describes the resulting lexicon , CzEngVallex , and the process of building it , as well some interesting observations and statistics already obtained . pervasive structural divergence between languages",0
"We applied the co-clustering algorithm to the most frequent 5000 terms and most frequent 5000 contexts in the corpus , clustering each into 200 categories . data sparseness",0
"An equivalent notation , using the Xerox `` contain '' operator -LRB- $ -RRB- is $ -LSB- ^ Art : * `` Indef -RSB- . they require an exact match of the constituents in extracted phrases , so it faces the risk of losing coverage of the rules",0
Hindi : ek diwar ise surakshit karane ke liye banayi gayi thi . noisy data,0
The same analyzer is used for deriving the meaning of questions and of texts from which the fact repository content is extracted . the generation of inconsistent sense clusters,0
"The theme of the workshop will be Machine Translation which is currently very topical given the newly-achieved official European status that the local language now enjoys . the very small size of its syntax , lexis , semantics and working domain",0
"Moreover , alignments in each term are many-to-one , namely , multiple instances from ck can be aligned to the same vb \u2208 cl in the first term and likewise in the second term . there is only a limited amount of visual clues that can be used to distinguish individual components from each other and cognitive overload restricts how many annotation schemes can be viewed at the same time",0
Figure 2 displays all the weights we explored during this process and the corresponding perplexity of the resulting language model on the development set -LRB- nc-dev2007 -RRB- . important structural information related to interargument dependencies is neglected,0
We shall summarize Perrault 's theory briefly as it relates to informing and belief . we only cover about half of the utterances,0
"Clearly Cd = link -LRB- Cd , C1 -RRB- . needing to build a new phrase table for each document to translate",0
"tion of the rule for ` rel marker ' , at the node marked -LRB- * -RRB- in the figure . the heavy cost of inferencing",0
This volume contains a description of the CoNLL-2012 Shared Task and the participating systems . the relatively low upper bound for the CCG parser on DepBank,0
"NPL will have a number of modern flow of control facilities -LRB- for example , FOR and WHILE loops -RRB- . requiring manually sense-tagged data",0
"Our results suggest that on the shared task , a combination of features relying only on word and character ngrams provided a strong baseline . exact inference is intractable for those dynamically generated segment level features",0
"This publication has emanated from research conducted with the financial support of Science Foundation Ireland under Grant Number SFI/12/RC / 2289 . the selection of only a single alignment from the distribution of source words at the end of 1,000 walks , since this does not allow for one-to-many mappings",0
"Active/passive transforms , changing words with synonyms , and rephrasings of the same idea are all examples of transformations that paraphrases can use -LRB- others can be used too -RRB- . the computational complexity of working with SVMs",0
"Training starts in a noise free environment using a small number of grid points and it continues until the performance of the policy levels off . it queries each term appearing in each list and hence , suffers from high run time cost",0
"This representation includes selectional preferences -LRB- like subj , obj , mod -RRB- exactly parallel to inverse selectional preferences -LRB- subj \u2212 1 , obj \u2212 1 , comp \u2212 1 -RRB- . unknown words",0
"We can not say that no two constituents may combine when they are separated by a large gap , only that the two smallest possible constituents , i.e. , the two words , may not combine . it is very hard to generalize and introduces a lot of additional redundant relation edges",0
"One of the main goals of SLA modeling is to discover which input is most effective for SLA , because a substantial part of learners ' input can be controlled , while their time capacity is small . the large combined search space",0
In Section 5 we suggested that mixed dependencies may be the result of distance . is not feasible to search the space of possible feature sets by hand,0
"The methods in Table 4 are represented in the form a1-a2 , where a1 denotes adjusting the predictions of which classifier , and a2 denotes how the sense priors are estimated . the strong confidence this approach places on word boundaries ( Beaufort et al. , 2010 )",0
"In experiments not reported here , we found that taking into account the brevity penalty at the sentence level can cause large fluctuations in lattice MBR performance on different test sets . we would have to set up too many of them depending on the various shapes and functions of bent trajectories",0
"We show in Table 7 the F-score performance of our classifier as obtained by an averaged 10-fold cross-validation . Ravichandran and Hovy focus on the use of such surface text patterns to answer so-called factoid questions ( Voorhees , 2004 )",0
"Indeed , recent work in parallel with ours -LRB- Bowman et al. , 2015 -RRB- has shown that recurrent models like LSTMs can discover implicit recursive compositional structure . the system considers coreference only within a sentence and between adjacent sentences",0
"In addition to a strictly projective arc-eager parser , we also include a version that uses pseudo-projective parsing -LRB- Nivre and Nilsson 2005 -RRB- to recover non-projective arcs . KB sparsity",0
"For interoperability , such resources should probably be converted into other formats . its organizational and text templates are not particularly flexible ( e.g. , they demand a specific speech act order and they realize each speech act as a single sentence )",0
The difference between SVD and pure-vector models is negligible and they both obtain the best performance in terms of both cluster entropy -LRB- not shown in the table -RRB- and purity . it does not provide estimates of class membership probabilities,0
"It features all the capabilities of the closed sourced Pharaoh decoder -LRB- Koehn 2004 -RRB- . it was developed for English , and adapting it to other languages would involve a major redesign and adaptation of the system",0
Thus Wimp will try to believe that . the method encodes strong dependency assumptions between the punctuation symbol to be inserted and its surrounding words,0
"The overall control flow of systems based on selective sampling can be depicted as in figure 1 , where `` system '' refers to dedicated NLP applications . considering only one-word terms",0
"The last few decades have seen tremendous advances in NLP and the emergence of many resources that could be useful for plot unit analysis . it requires high accuracy parsing , at least for constituents composed of temporal expressions",0
The top panes show the waveform and the fundamental frequency -LRB- F0 -RRB- track . we have only considered single words as context,0
"We are indebted to ETS for sharing their data with us , and supporting us through this project . RI gives equal weight to FPs and FNs",0
"onomic structure by minimizing overall distances . our decoding algorithm , although efficient , still prunes the search space aggressively , while not being able to take advantage of look-ahead features as discriminative models can",0
There are a number of different approaches to machine translation . the assumption that source and target information is generated monotonically,0
"Using LSTM units , we demonstrate that our model can effectively learn to diacritize Arabic texts and rivals state-of-the-art methods that rely on language-specific tools . the minimal expressiveness of the input language : user requests must be expressed as a conjunction of simple relations ( literals ) , equivalent to the select/project/join operations of a relational algebra",0
"An alternative approach would have been to modify the claim content which is , however , prone to also changing the meaning of this legal text . they are hard to test for convergence",0
Following the evaluation methodology of Snow et al. many particles have a sentential usage,0
"No translation produced , but not rephrased in translation is slightly imperfect , but it is hard to see a way the system handled adequately . the small size of the training corpus",0
"However , the generalization that directional verbs with motion-manner adverbials translate as motion-manner verbs with directional adverbials is not expressed or expressible by STAG . the procedure of building such a reference corpus is expensive",0
"Considerations on empathy may well influence the choice of pronouns to be matched with . a performance degradation when the size of data increases , since Prolog is not provided with efficient search algorithms",0
"We tried several frequently applied or newly proposed regularization strategies , including penalizing weights -LRB- embeddings excluded -RRB- , penalizing embeddings , reembedding words , and dropout . the features considered are local to the alignment links joining pairs of words",0
"Consider a word w which occurs only once , with a sense s . In the joint model , smoothing ensures that w does not signal s too strongly . phrases are translated and reordered independently of each other and contextual information outside of phrasal boundaries is ignored",0
"In this experiment we used the Bar-Ilan RTE system -LRB- Bar-Haim et al. , 2009 -RRB- . the book is not multilingual in scope",0
The gain of iteration 1 shows that incorporating the target domain data -LRB- unlabeled -RRB- is helpful . the noun modifier relationship is not limited to meronymy,0
"It is only by modeling the occurrence of repairs and their word correspondences that we can account for the speaker 's words . CLWSD is a lexical sample task , which only evaluates disambiguation of 20 English nouns",0
"Since CoreNLP use some syntactic knowledge to resolving coreference , it can also output coreferring entities for other languages . small centroids tend to cluster with bigger centroids instead of other small centroids , often resulting in highly skewed trees such as shown in Figure 2 , a=0",0
"Our algorithm performed well in both domains , substantially outperforming a strong baseline based on semantic gap and user annotations . it requires training over the whole extent of the given pattern",0
"This calculation assumes minimal parsing and maximal reliance on the dictionary . it does not capture whether two proteins are arguments of the same binding event , or arguments of two binding events with the same trigger",0
We further extracted the tweets relating to seven significant events during the riot identified by UK newspaper The Guardian from this set of tweets . the need for large amounts of sense-tagged data,0
"To account for such effects in the data , we augment A0 with a set of n fixed , manually defined features -LRB- e.g. a data input error caused All Negative Chinese n-gram category to be combined with two n-grams included in the Positive Chinese School and Home category",0
"In the final case , a fragment of a narrative sentence consisting of ten words was detected as a single OOV word . the metrics they use for evaluation compare to human references , but they do not necessarily reflect human acceptability or grammaticality",0
"Traditionally , a text parser outputs a complete parse tree for each input sentence , achieving a speed in the order of 10 words per second -LRB- wps -RRB- -LRB- Abney 1997 -RRB- . no unsupervised training algorithm has been presented for learning rules automatically without a manually annotated corpus",0
D-Theory : Talking about Talking about Trees . the large combined search space,0
"Therefore , in the classification phase , we can obtain two prediction values for a test review . it does not measure the quality of the abstracts from which the short answers were extracted",0
"If we want to be guaranteed a non-deficient joint interpretation , we can require equality . limited data",0
"Within this area , we can distinguish two kinds of phenomena . training with unbalanced data",0
"The combination will always yield a bit string that resides in a higher row of the grid , so search is exhaustive . theoretical approaches become obsolete",0
"Training Low-level Matching Features The rather abundant original -LRB- post , response -RRB- pairs provide rather rich supervision signal for learning different matching patterns between a post and a response . its reliance on a robust syntactic/semantic analysis to find the focus on which all the IRs depend",0
"They showed that the best results were achieved using a built-in positive and negative lexicon and a bag-of-words as features . their need for always having two players , which requires them to sustain enough interest to always maintain an active pool of players",0
The same method can be used repeatedly to create connections to multiple language WordNets . the time complexity of inference as presented here is quadratic in the number of classes rather than linear,0
"The ambiguous words of the corpus should be semantically tagged in advance.Table 3 lists some symbols presented by this paper . too many terms were identified , which in turn led to the aforementioned inflation in vocabulary size",0
"The re-use rate is determined by the number of rules in which a particular symbol occurs , which is actually very high -LRB- more than 1000 on average -RRB- . data sparseness",0
"a -LSB- i k -RSB- is the substring of a from space i to space k , where the space before the first symbol is space zero . it requires us to be disciplined in our pass/overgeneration annotations",0
"Complete drafts , in English , should be received by the program chairman by February 1 , 1983 . in the process of discarding many incorrect names , it also discarded some correct names",0
"In cases like this , using the whole sample would pose the risk of drawing false conclusions on the usage of ACWs , possibly influenced by stylistic properties of individual speakers . low co-occurrence probability in tweets",0
"Afterwards , each participant was asked to fill in a questionnaire about their attitudes towards the system , consisting of questions with a 6-point scale ranging from 1 -LRB- low grade -RRB- to 6 -LRB- high grade -RRB- . their inefficiency",0
"For the case of a pure bottom-up parser , our proof does not rely on the details of unification -- it works for any pattern-matching technique that satisfies certain simple conditions . no idiom or multi-word expression is allowed to align to a single word on the other side",0
"Phrases 5 and 6 must be made to have the same feature structure , but this appears to entail assigning two different values to the feature structure for walked . they are not capable of coming to grips with the pervasive fuzziness of information in the knowledge base , and , as a result , are mostly ad hoc in nature",0
"Secondly , once a specific analysis is determined , the process of splitting off or abstracting off a feature must be clear on what the form of the resulting word should be . the bound is loose in many cases",0
"For many tasks and applications -LRB- e.g. , Web queries -LSB- Jansen , Spink , and Pfaff 2000 -RSB- -RRB- nouns are the most frequently encountered and important part of speech . it attaches to a character rather than to the location between two adjacent characters",0
"They shall be framed with the TEI-conformant tag <foreign> which also shall specify the language of the foreign language segment . the phenomenon of exponential and rapid growth of function values during combinatorial manipulations , called combinatorial explosion ( Krippendorff , 1986 )",0
We use the domain indicator feature and the other sparse features in subsequent experiments . it causes sensitivity to outliers,0
"To examine the similarity of the human judgments and that of the manual summaries , the kappa statistics , r. , was calculated using eq . LMF provides only a specification manual with a few examples",0
Two part-of-speech language models were trained for that experiment : one on the language of children with SLI and one on the language of typically developing children . there is no information indicating how the word being defined binds to the relations in the qualia,0
Training and querying this model for all German documents can be done in several hours . the neglect of document structure,0
= 1 - I -LRB- t -RRB- is defined by some execution of the subroutine search in the path -RCB- . data privacy issues,0
"We found 9 common elements : bio -LRB- info on birth and death -RRB- , fame factor , personality , personal , social , education , nationality , scandal , and work . we get fewer data points with a test set of the same size , which might mean that we need more data to achieve as good results as with sentence-level optimization",0
"The function ' go ' takes a pair of -LRB- action label , start position -RRB- and returns the end position or null if the action can not be executed at the start position according to the map . the negative instances far outnumber the positive ones",0
"In a transfer-based MT system this means that the mode part will be interlingual , whereas the transfer rules will cater for the localizer . there are many more negative than positive examples",0
"For example in -LRB- 11 -RRB- -LRB- 11 -RRB- Without her , contributions to the fund would be inadequate . they are generally computed to maximize the joint likelihood of the training data",0
"With conventional Japanese parsers , the linguist must classify the . bunsetsu and select appropriate features to compute modification values . being carried out on small corpora",0
"For instance , if there is an alignment between the retelling word sympathetic and the source word touched , the story element touched by the woman 's story would be counted as correctly recalled . the presence of semantic information might reduce chart sharing",0
"The clause embedding of the sentence Mr Field has said he will resign if he is not reselected , a move which could divide the party nationally ; nested boxes correspond to nested clauses . downgrading explicit relations to implicit ones by removing the explicit discourse connectives",0
-LRB- 2013 -RRB- investigates tweeting and retweeting behavior for political learning during 2012 US Presidential election . they are tied to the MacOS platform,0
Manuscripts must be written in English . exponential explosion of unpacked parse results,0
"All of the approaches differ significantly from ours by only attempting to extract the type of interaction and the participating proteins , disregarding agens and patiens . the false positive events that are propagated from the original EE system",0
"With the MTL-based joint tuning , general knowledge can be better learned by the generaldomain models , while domain knowledge can be better exploited by the in-domain models as well . it is completely unsupervised and therefore does not take advantage of the training set provided by the task organizers",0
"FNTBL is a transformation-based learner that is distributed with pre-optimised POS tagging modules for English and other European languages that can be redeployed over the task of supertagging . the number of labels grows unbounded with the treebank size , as we may encounter complex substructures where the event sequences are long",0
"Moreover , when the dependency parser is non-projective , our method can perform discontinuous constituent parsing in a very natural way . requiring a great human effort before actually being able to use it",0
